T|TGTSM|202306|AAP|11|24|1|5565|0|5565|0|5565|0|0|0|0|0.2730|0.1030|0|||818|0.1|4747|0.0486|0.1
T|TGTSM|202306|AAP|12|22|2|3925|0|3925|0|3925|0|0|0|0|0.1130|0.0773|1975|0.0013|0.1|1302|0.1|648|0.0100|0.1
T|TGTSM|202306|AAP|13|22|1|1975|1975|0|0|0|0|0|0|0||||||||||
T|TGTSM|202306|AAP|15|22|1|500|0|500|0|0|0|0|0|0|-0.1500||0|||0||0||
T|TGTSM|202306|AAPD|11|21|1|100|0|100|0|100|0|0|0|0|0.0400|0.0100|0|||100|0.0|0||
T|TGTSM|202306|AAPD|11|22|3|3033|0|3033|0|3033|0|0|0|0|0.0195|0.0103|2133|0.0028|0.0|900|0.0|0||
T|TGTSM|202306|AAPL|11|21|482|86083|0|86083|0|86083|0|0|0|0|-0.0040|0.0073|73528|0.0027|0.0|10688|0.0|1867|0.0114|0.1
T|TGTSM|202306|AAPL|11|22|90|74536|815|73721|0|73536|0|0|185|0|0.0193|0.0083|60676|0.0022|0.8|13045|0.0|0||
T|TGTSM|202306|AAPL|11|23|15|41598|0|41598|0|41598|0|0|0|0|0.1747|0.0099|27168|0.0021|0.0|8886|0.0|5544|0.0099|0.1
T|TGTSM|202306|AAPL|11|24|4|21405|0|21405|0|21405|0|0|0|0|0.0013|0.0386|1163|0.0018|0.1|6617|0.1|13625|0.0206|0.2
T|TGTSM|202306|AAPL|12|21|21|3930|250|3680|0|3680|0|0|0|0|-0.1524|0.0072|2807|0.0028|0.0|773|0.0|100|0.0050|0.0
T|TGTSM|202306|AAPL|12|22|3|1600|0|1600|0|1600|0|0|0|0|0.1469|0.0107|1200|0.0004|0.0|300|0.0|100|0.0100|0.0
T|TGTSM|202306|AAPL|14|21|1|150|0|150|0|150|0|0|0|0|0.4500||0|||0||0||
T|TGTSM|202306|AAPL|14|23|2|4000|1857|2000|0|2000|0|0|0|0|-0.1973||0|||0||0||
T|TGTSM|202306|AAPL|15|21|4|856|0|556|0|456|0|100|0|0|0.3555||0|||0||0||
T|TGTSM|202306|AAPL|15|22|2|1500|0|1500|0|500|1000|0|0|0|-0.0367||0|||0||0||
T|TGTSM|202306|AAPU|11|22|1|900|0|900|0|900|0|0|0|0|-0.1236|0.0064|900|0.0018|0.0|0||0||
T|TGTSM|202306|AB|11|21|8|1928|0|1928|0|1928|0|0|0|0|0.0344|0.0664|1003|0.0143|0.0|925|0.0|0||
T|TGTSM|202306|AB|11|22|7|6004|0|6004|0|6004|0|0|0|0|-0.0024|0.0847|4308|0.0156|0.0|753|0.1|943|0.0582|0.1
T|TGTSM|202306|AB|11|23|1|2900|0|2900|0|2900|0|0|0|0|-0.0020|0.0980|2900|0.0010|0.0|0||0||
T|TGTSM|202306|AB|12|21|1|150|0|150|0|150|0|0|0|0|0.0540|0.1040|150|0.0280|0.1|0||0||
T|TGTSM|202306|AB|15|21|1|150|150|0|0|0|0|0|0|0||||||||||
T|TGTSM|202306|ABBV|11|21|705|129381|0|129381|0|129381|0|0|0|0|0.0191|0.0101|125901|0.0093|0.0|3339|0.0|141|0.0065|0.0
T|TGTSM|202306|ABBV|11|22|92|82097|0|82097|0|82097|0|0|0|0|-0.0399|0.0171|78479|0.0077|0.0|3594|0.0|24|0.0100|0.1
T|TGTSM|202306|ABBV|11|23|9|25293|0|25293|0|25293|0|0|0|0|0.0098|0.0155|25293|0.0053|0.0|0||0||
T|TGTSM|202306|ABBV|11|24|3|20737|0|20737|0|20737|0|0|0|0|-0.0521|0.0621|8942|0.0017|0.0|1819|0.2|9976|0.0448|0.2
T|TGTSM|202306|ABBV|12|21|3|353|0|353|0|353|0|0|0|0|-0.1974|0.0046|353|0.0084|0.0|0||0||
T|TGTSM|202306|ABBV|12|22|1|600|0|600|0|600|0|0|0|0|0.0044|0.0244|400|0.0042|0.1|200|0.1|0||
T|TGTSM|202306|ABBV|13|22|1|652|0|652|0|652|0|0|0|0|-1.0800||0|||0||0||
T|TGTSM|202306|ABBV|15|21|2|225|0|225|0|0|0|115|110|0|-0.4340||0|||0||0||
T|TGTSM|202306|ABBV|15|22|2|1963|0|1963|0|1234|0|0|729|0|0.1249||0|||0||0||
T|TGTSM|202306|ABC|11|21|5|1277|0|1277|0|1277|0|0|0|0|-0.0109|0.0517|1277|0.0140|0.0|0||0||
T|TGTSM|202306|ABC|11|22|3|2995|0|2995|0|2995|0|0|0|0|0.0322|0.1323|1754|0.0033|0.0|303|0.0|938|0.0847|0.1
T|TGTSM|202306|ABCL|11|21|4|835|0|835|0|835|0|0|0|0|-0.0182|0.0037|710|0.0037|0.0|125|0.0|0||
T|TGTSM|202306|ABCL|11|22|8|7325|0|7325|0|7325|0|0|0|0|-0.0158|0.0050|6825|0.0027|0.0|500|0.1|0||
T|TGTSM|202306|ABCL|11|23|2|5000|0|5000|0|5000|0|0|0|0|-0.0002|0.0078|5000|0.0011|0.0|0||0||
T|TGTSM|202306|ABCL|12|21|2|436|0|436|0|436|0|0|0|0|0.0049|0.0075|436|0.0013|0.0|0||0||
T|TGTSM|202306|ABCL|12|22|1|500|0|500|0|500|0|0|0|0|-0.0136|0.0064|500|0.0018|0.0|0||0||
T|TGTSM|202306|ABCL|12|23|7|18600|0|18600|0|18600|0|0|0|0|0.0039|0.0084|13500|0.0011|0.0|5100|0.0|0||
T|TGTSM|202306|ABCL|12|24|3|15000|5283|9717|0|6432|100|3057|0|0|-0.0802|0.0065|5226|0.0033|0.1|4491|264.8|0||
T|TGTSM|202306|ABCL|14|23|3|7000|3000|4000|0|0|0|0|2500|1500|0.0075||0|||0||0||
T|TGTSM|202306|ABCL|14|24|3|15300|5300|9419|0|0|0|0|9419|0|0.0100||0|||0||0||
T|TGTSM|202306|ABCL|15|22|1|1000|1000|0|0|0|0|0|0|0||||||||||
T|TGTSM|202306|ABCM|11|21|2|770|0|770|0|770|0|0|0|0|0.1044|0.0145|770|0.0040|0.0|0||0||
T|TGTSM|202306|ABCM|11|22|1|1013|0|1013|0|1013|0|0|0|0|-0.0340|0.0260|1013|0.0070|0.0|0||0||
T|TGTSM|202306|ABCM|11|23|2|5886|0|5886|0|5886|0|0|0|0|-0.0976|0.0083|5886|0.0058|0.0|0||0||
T|TGTSM|202306|ABEV|11|21|10|2200|0|2200|0|2200|0|0|0|0|0.0029|0.0061|1628|0.0026|0.0|572|0.0|0||
T|TGTSM|202306|ABEV|11|22|7|6899|0|6899|0|6899|0|0|0|0|0.0096|0.0062|5188|0.0025|0.0|1711|0.0|0||
T|TGTSM|202306|ABEV|11|24|1|7301|0|7301|0|7301|0|0|0|0|0.0064|0.0064|7301|0.0018|0.0|0||0||
T|TGTSM|202306|ABG|11|21|1|149|0|149|0|149|0|0|0|0|-1.3500|0.0000|149|0.1650|0.0|0||0||
T|TGTSM|202306|ABM|11|21|3|417|0|417|0|417|0|0|0|0|0.0637|0.0398|227|0.0188|0.0|190|0.1|0||
T|TGTSM|202306|ABNB|11|21|146|23801|0|23801|0|23801|0|0|0|0|0.0478|0.0181|22810|0.0189|0.0|941|0.0|50|0.0100|0.1
T|TGTSM|202306|ABNB|11|22|14|13924|0|13924|0|13924|0|0|0|0|0.1217|0.0318|10991|0.0152|0.0|2233|0.0|700|0.0257|0.1
T|TGTSM|202306|ABNB|11|23|1|2000|0|2000|0|2000|0|0|0|0|-0.2935|0.0466|2000|0.0017|0.0|0||0||
T|TGTSM|202306|ABNB|11|24|1|5578|0|5578|0|5578|0|0|0|0|0.3660|0.1560|318|0.0015|0.1|111|0.1|5149|0.0575|0.1
T|TGTSM|202306|ABNB|12|21|10|2301|0|2301|0|2301|0|0|0|0|-0.1598|0.0485|1701|0.0113|0.0|600|0.0|0||
T|TGTSM|202306|ABNB|13|21|2|300|0|300|0|300|0|0|0|0|-0.3630||0|||0||0||
T|TGTSM|202306|ABNB|15|21|3|870|0|870|0|0|460|300|110|0|-0.2007||0|||0||0||
T|TGTSM|202306|ABOS|12|22|2|3480|1790|1690|0|1690|0|0|0|0|0.1735|0.0571|1689|0.0006|0.1|1|0.0|0||
T|TGTSM|202306|ABOS|12|24|1|6000|5463|537|0|537|0|0|0|0|-0.0105|0.0495|205|0.0006|0.1|332|3.8|0||
T|TGTSM|202306|ABR|11|21|12|3159|0|3159|0|3159|0|0|0|0|0.0127|0.0057|3159|0.0022|0.0|0||0||
T|TGTSM|202306|ABR|11|22|7|5865|0|5865|0|5865|0|0|0|0|0.0367|0.0049|5865|0.0026|0.0|0||0||
T|TGTSM|202306|ABR|11|23|1|2250|0|2250|0|2250|0|0|0|0|-0.0736|0.0064|2250|0.0018|0.0|0||0||
T|TGTSM|202306|ABR|14|22|2|1750|0|1750|0|0|750|0|1000|0|0.0214||0|||0||0||
T|TGTSM|202306|ABR|14|23|1|2500|0|2500|0|0|0|0|0|2500|0.0348||0|||0||0||
T|TGTSM|202306|ABSI|11|21|1|300|0|300|0|300|0|0|0|0|0.0864|0.0064|300|0.0018|0.0|0||0||
T|TGTSM|202306|ABSI|11|22|1|1500|0|1500|0|1500|0|0|0|0|0.0098|0.0098|1500|0.0001|0.0|0||0||
T|TGTSM|202306|ABSI|11|23|2|5500|0|5500|0|5500|0|0|0|0|-0.0062|0.0029|5500|0.0035|1.6|0||0||
T|TGTSM|202306|ABSI|12|22|1|1052|0|1052|0|1052|0|0|0|0|0.0064|0.0064|1052|0.0018|0.0|0||0||
T|TGTSM|202306|ABST|12|21|287|46400|0|46400|0|46400|0|0|0|0|0.0033|0.0081|16913|0.0026|0.1|29487|0.1|0||
T|TGTSM|202306|ABST|12|22|145|133300|707|132593|0|132593|0|0|0|0|0.0016|0.0089|24232|0.0031|0.1|108361|0.1|0||
T|TGTSM|202306|ABST|12|23|32|90200|0|90200|0|90200|0|0|0|0|0.0067|0.0088|17694|0.0030|0.1|72506|0.1|0||
T|TGTSM|202306|ABST|12|24|10|54100|28|54072|0|54072|0|0|0|0|-0.0008|0.0095|5740|0.0025|0.1|48332|0.6|0||
T|TGTSM|202306|ABST|14|21|11|3000|2900|100|0|0|0|0|100|0|-0.0100||0|||0||0||
T|TGTSM|202306|ABST|14|22|11|10400|7554|2846|0|946|0|0|1900|0|-0.0040||0|||0||0||
T|TGTSM|202306|ABST|14|23|2|6900|1989|4911|0|2287|2624|0|0|0|-0.0019||0|||0||0||
T|TGTSM|202306|ABST|15|21|7|1700|1700|0|0|0|0|0|0|0||||||||||
T|TGTSM|202306|ABST|15|22|1|500|500|0|0|0|0|0|0|0||||||||||
T|TGTSM|202306|ABT|11|21|77|14218|0|14218|0|14218|0|0|0|0|-0.0011|0.0128|13595|0.0055|0.0|623|0.0|0||
T|TGTSM|202306|ABT|11|22|10|7491|0|7491|0|7491|0|0|0|0|0.0414|0.0103|7491|0.0026|0.0|0||0||
T|TGTSM|202306|ABT|11|23|1|3368|0|3368|0|3368|0|0|0|0|-0.0320|0.0180|3368|0.0010|0.0|0||0||
T|TGTSM|202306|ABT|11|24|1|5537|0|5537|0|5537|0|0|0|0|0.2668|0.0168|5387|0.0069|0.2|0||150|0.0025|0.2
T|TGTSM|202306|ABT|15|22|1|600|0|600|0|0|0|600|0|0|0.2800||0|||0||0||
T|TGTSM|202306|ABUS|11|22|1|1100|0|1100|0|1100|0|0|0|0|0.0095|0.0095|1100|0.0002|0.0|0||0||
T|TGTSM|202306|ACA|11|21|1|159|0|159|0|159|0|0|0|0|0.3180|0.0980|159|0.0010|0.0|0||0||
T|TGTSM|202306|ACA|11|22|1|1250|0|1250|0|1250|0|0|0|0|-0.1050|0.0650|1250|0.0175|0.0|0||0||
T|TGTSM|202306|ACACW|12|21|14|2819|100|2719|0|2719|0|0|0|0|0.0007|0.0349|708|0.0004|0.0|1611|0.0|400|0.0041|0.1
T|TGTSM|202306|ACACW|12|22|8|5612|500|5112|0|5112|0|0|0|0|-0.0071|0.0210|1343|0.0006|0.0|2757|0.0|1012|0.0045|0.0
T|TGTSM|202306|ACACW|12|23|1|3000|0|3000|0|3000|0|0|0|0|0.0159|0.0159|3000|0.0011|0.1|0||0||
T|TGTSM|202306|ACAD|12|21|1|335|0|335|0|335|0|0|0|0|0.0730|0.0130|335|0.0035|0.0|0||0||
T|TGTSM|202306|ACB|11|21|5|631|0|631|0|631|0|0|0|0|0.0027|0.0008|631|0.0003|0.0|0||0||
T|TGTSM|202306|ACB|11|22|2|2320|0|2320|0|2320|0|0|0|0|0.0012|0.0018|2320|0.0001|0.0|0||0||
T|TGTSM|202306|ACB|11|23|1|4000|0|4000|0|4000|0|0|0|0|0.0014|0.0024|4000|0.0000|0.0|0||0||
T|TGTSM|202306|ACB|12|21|27|7082|37|7045|0|7035|10|0|0|0|-0.0005|0.0010|2152|0.0001|0.8|4593|0.1|300|0.0001|0.0
T|TGTSM|202306|ACB|12|22|643|459411|17178|442233|0|441232|500|501|0|0|-0.0009|0.0011|113748|0.0001|0.3|307101|0.3|21384|0.0007|0.1
T|TGTSM|202306|ACB|12|23|213|628568|42477|586091|0|586074|0|17|0|0|-0.0028|0.0013|147711|0.0002|0.1|380514|0.0|57866|0.0004|0.1
T|TGTSM|202306|ACB|12|24|119|741100|48080|692318|0|689325|2993|0|0|0|-0.0023|0.0016|165529|0.0002|0.1|475636|0.2|51153|0.0006|0.1
T|TGTSM|202306|ACB|13|22|5|4200|2700|1500|0|1500|0|0|0|0|-0.0099||0|||0||0||
T|TGTSM|202306|ACB|13|23|2|4500|2000|2500|0|0|0|0|400|53|-0.0096||0|||0||0||
T|TGTSM|202306|ACB|13|24|2|11500|9100|2400|0|0|2400|0|0|0|0.0097||0|||0||0||
T|TGTSM|202306|ACB|14|22|1|1900|1500|400|0|0|400|0|0|0|0.0021||0|||0||0||
T|TGTSM|202306|ACB|14|23|7|21500|19936|1564|0|0|0|0|1564|0|0.0096||0|||0||0||
T|TGTSM|202306|ACB|14|24|38|191500|151382|40118|0|20000|5000|10100|5018|0|-0.0067||0|||0||0||
T|TGTSM|202306|ACB|15|24|10|50000|31489|18511|0|0|0|10000|5000|3511|0.0019||0|||0||0||
T|TGTSM|202306|ACCD|11|21|4|836|0|836|0|836|0|0|0|0|0.0272|0.0116|712|0.0060|0.0|124|0.1|0||
T|TGTSM|202306|ACCO|11|21|1|248|0|248|0|248|0|0|0|0|0.0500|0.0100|0|||248|0.0|0||
T|TGTSM|202306|ACDC|12|24|1|5000|0|5000|0|5000|0|0|0|0|0.1100|0.0200|0|||5000|0.4|0||
T|TGTSM|202306|ACEL|11|22|1|788|0|788|0|788|0|0|0|0|0.1200|0.0000|788|0.0050|0.0|0||0||
T|TGTSM|202306|ACES|11|21|1|382|0|382|0|382|0|0|0|0|0.1200|0.0000|382|0.0600|0.0|0||0||
T|TGTSM|202306|ACES|12|21|3|755|0|755|0|755|0|0|0|0|0.0448|0.0928|651|0.0056|0.0|104|0.1|0||
T|TGTSM|202306|ACGL|11|21|14|2437|0|2437|0|2437|0|0|0|0|0.0438|0.0246|2268|0.0054|0.0|169|0.1|0||
T|TGTSM|202306|ACGL|11|22|3|2115|0|2115|0|2115|0|0|0|0|-0.0308|0.0067|2115|0.0066|0.0|0||0||
T|TGTSM|202306|ACGL|11|23|1|2250|0|2250|0|2250|0|0|0|0|-0.0564|0.0136|2250|0.0032|0.0|0||0||
T|TGTSM|202306|ACGL|11|24|1|7765|0|7765|0|7765|0|0|0|0|0.0094|0.0194|7765|0.0053|0.0|0||0||
T|TGTSM|202306|ACGL|15|23|1|3101|0|3101|0|0|0|1400|0|1701|-0.1074||0|||0||0||
T|TGTSM|202306|ACGN|11|21|2|263|0|263|0|263|0|0|0|0|0.0205|0.0205|263|0.0148|0.0|0||0||
T|TGTSM|202306|ACGN|14|21|1|200|0|200|0|0|0|0|0|200|-0.0300||0|||0||0||
T|TGTSM|202306|ACGN|15|21|2|375|0|375|0|0|0|0|0|0|0.0160||0|||0||0||
T|TGTSM|202306|ACHC|11|21|1|227|0|227|0|227|0|0|0|0|0.8268|0.1568|227|0.0016|0.0|0||0||
